,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12
6986,3314,43,19,170,16,3470,220,196,104,2694,T3,T39
6987,2689,92,17,212,63,2362,244,212,92,2497,T3,T11
6988,2360,265,19,153,54,1236,170,245,213,1443,T4,T10
6989,2994,174,9,242,42,4233,226,245,152,2161,T1,T30
6990,3048,95,5,437,24,4738,229,232,138,1179,T1,T29
6991,3377,90,1,484,38,1410,220,237,153,2379,T3,T32
6992,3246,175,6,560,136,1632,223,243,154,2389,T3,T31
6993,3020,2,16,210,45,1296,195,207,147,781,T3,T24
6994,3351,313,18,612,159,800,168,223,194,485,T2,T33
6995,2601,23,14,256,0,1634,212,210,133,1006,T3,T10
6996,3149,298,17,120,6,4752,170,232,201,1144,T1,T22
6997,3220,45,7,162,5,5991,222,225,138,1146,T1,T22
6998,3027,105,13,518,62,5455,241,224,110,6031,T1,T12
6999,2497,81,18,210,54,845,242,204,86,997,T3,T11
7000,3128,247,21,85,19,361,171,250,213,2249,T2,T22
7001,2823,66,6,134,18,2532,227,227,135,2520,T1,T12
7002,3387,192,10,524,187,2526,219,248,162,769,T3,T32
7003,2991,123,8,134,10,1651,234,234,132,1381,T1,T29
7004,2995,36,15,95,13,4306,218,205,119,3704,T1,T29
7005,2834,267,20,426,139,953,165,244,216,1848,T3,T4
7006,2644,338,19,60,27,1694,175,210,171,5010,T1,T12
7007,2875,263,12,458,229,1142,190,246,194,1806,T3,T33
7008,3077,63,20,360,8,3515,233,196,86,4924,T1,T29
7009,2308,341,26,297,109,1159,156,191,167,870,T4,T10
7010,2873,313,40,277,127,2640,87,177,213,400,T3,T33
7011,3251,137,11,258,85,711,237,236,128,2006,T2,T13
7012,3104,23,12,242,86,4910,212,214,136,2115,T1,T29
7013,3190,113,7,60,-6,2300,233,233,132,973,T1,T23
7014,1905,356,32,108,56,90,151,164,137,631,T4,T5
7015,3008,191,10,319,38,1423,220,248,161,2106,T3,T32
7016,3245,217,10,67,4,2356,210,250,175,2938,T1,T29
7017,3337,315,17,726,155,882,172,223,191,390,T2,T33
7018,3084,130,16,300,-28,661,244,229,109,1627,T1,T29
7019,2874,212,37,660,329,1129,162,244,191,1718,T3,T28
7020,2821,72,20,598,277,1324,238,197,81,955,T3,T13
7021,2921,26,21,270,97,1419,205,189,113,2766,T3,T32
7022,3023,302,20,0,0,2934,162,227,204,1771,T3,T24
7023,3239,267,12,240,32,457,188,245,196,953,T2,T33
7024,2759,329,24,228,117,1465,155,203,184,1302,T3,T33
7025,3174,77,3,67,-1,5184,224,233,145,2838,T1,T23
7026,3237,315,26,582,159,524,143,209,202,1416,T2,T22
7027,2993,25,9,242,55,2073,216,221,141,750,T1,T30
7028,2831,174,5,127,21,2067,223,242,155,2546,T1,T30
7029,3169,276,19,633,122,6081,165,240,213,1616,T1,T30
7030,3132,25,8,649,110,2514,216,223,143,1381,T3,T32
7031,3566,207,6,295,73,1749,216,246,166,1445,T2,T40
7032,3154,29,8,247,-11,4832,217,222,140,2089,T1,T19
7033,3157,39,9,216,15,1802,221,219,133,752,T3,T31
7034,3377,333,2,433,38,1410,214,236,160,2321,T3,T32
7035,3050,320,8,201,4,3656,200,233,172,834,T3,T22
7036,2995,108,16,301,57,2071,246,220,98,1828,T3,T31
7037,2714,138,23,120,51,2269,248,225,93,2547,T1,T30
7038,3073,208,8,618,-55,6173,215,248,169,2949,T1,T20
7039,3073,3,4,85,2,3542,214,232,155,2230,T1,T23
7040,3146,15,13,679,73,3513,208,213,141,2985,T1,T29
7041,3024,184,12,342,20,5400,223,248,156,4184,T1,T30
7042,2889,214,32,216,73,1260,172,249,194,85,T3,T13
7043,2925,95,11,228,52,3429,238,224,116,4715,T1,T12
7044,2952,229,9,258,39,5251,207,248,178,4044,T1,T29
7045,2802,50,11,60,6,2282,225,215,123,3128,T1,T29
7046,2931,327,18,67,14,4574,173,217,182,2307,T1,T29
7047,2418,274,27,379,116,300,137,234,231,859,T4,T10
7048,2807,22,9,335,55,3161,214,220,141,1194,T3,T32
7049,3075,14,12,685,216,1802,209,216,143,3200,T3,T31
7050,3014,58,6,509,32,5407,225,227,137,5361,T1,T12
7051,3230,132,28,382,102,3526,251,213,69,384,T3,T33
7052,2422,72,24,60,-16,722,239,187,67,1116,T3,T4
7053,2748,56,7,182,32,2362,225,225,134,6684,T1,T12
7054,3262,263,8,234,15,3251,200,244,183,1556,T3,T23
7055,3048,87,45,190,-42,540,237,126,0,1504,T1,T29
7056,2959,336,9,579,4,3494,201,229,167,5814,T1,T29
7057,2886,319,21,170,48,3168,161,216,193,2363,T1,T29
7058,3303,57,17,570,12,1797,230,202,99,2991,T2,T23
7059,2558,98,29,474,160,1082,252,185,40,866,T3,T4
7060,3237,336,9,0,0,4519,201,229,167,458,T1,T38
7061,3284,289,16,457,52,760,174,237,202,1475,T2,T23
7062,3117,90,15,242,-65,1842,242,215,99,1477,T1,T29
7063,2971,272,30,451,262,2553,128,232,236,926,T3,T13
7064,3282,315,2,361,39,5761,213,237,162,618,T1,T22
7065,2845,151,12,0,0,1475,235,240,134,2411,T3,T13
7066,2416,153,13,90,22,524,235,240,133,960,T3,T4
7067,2999,113,9,170,9,4106,236,231,126,751,T1,T29
7068,3201,350,13,684,183,4440,195,217,160,2182,T1,T29
7069,3170,198,11,234,58,2760,216,250,166,1087,T3,T23
7070,3394,124,7,30,1,1767,233,235,135,3276,T2,T35
7071,3481,293,15,1199,350,4224,176,235,199,2738,T3,T40
7072,2969,200,6,0,0,1273,218,245,163,391,T3,T23
7073,2548,150,22,67,17,120,242,234,110,1731,T1,T30
7074,2990,258,18,255,55,3247,173,247,211,1830,T3,T24
7075,3007,284,7,180,37,2420,200,240,179,979,T1,T29
7076,3244,82,19,591,20,1019,242,204,84,2024,T1,T29
7077,2893,306,10,108,16,4179,192,235,183,5984,T1,T29
7078,3138,250,27,182,56,2563,150,247,226,1450,T3,T33
7079,3354,304,21,886,77,1040,156,224,206,878,T2,T23
7080,2991,59,10,256,0,2648,228,220,125,1412,T1,T29
7081,3235,56,10,481,87,5970,227,218,124,1986,T1,T29
7082,3036,49,5,256,28,2497,222,229,143,902,T1,T23
7083,2795,52,8,514,11,1708,225,223,132,1027,T1,T12
7084,2858,5,10,170,3,3141,207,220,150,2435,T1,T23
7085,3270,67,10,309,92,1001,231,219,120,1738,T1,T22
7086,3009,255,11,153,25,2948,194,247,192,525,T3,T32
7087,3103,323,11,646,66,2148,191,228,177,967,T3,T32
7088,2987,349,5,150,11,1507,211,232,159,661,T3,T32
7089,3265,52,12,335,90,4189,226,215,121,1921,T3,T39
7090,3033,94,10,216,45,418,236,225,119,1341,T3,T32
7091,2969,5,14,750,174,2783,201,212,147,1390,T3,T32
7092,2753,15,5,85,10,2828,215,229,150,5440,T1,T12
7093,3254,351,11,85,9,722,199,221,159,1288,T2,T39
7094,2625,84,6,190,29,1154,229,229,133,5384,T1,T29
7095,2727,72,24,424,244,876,239,187,66,1183,T3,T13
7096,2961,302,12,67,11,2271,186,234,189,1689,T3,T33
7097,3277,92,14,42,7,3331,241,217,103,1353,T3,T22
7098,2730,305,29,67,49,1273,129,210,215,577,T3,T33
7099,2919,6,7,30,0,2838,211,226,152,1140,T3,T23
7100,3228,150,4,247,25,4738,225,239,150,636,T1,T29
7101,3213,330,27,376,107,3683,145,196,184,3451,T3,T40
7102,3076,274,23,67,25,2310,151,238,223,767,T3,T13
7103,2959,345,13,210,7,3534,195,220,163,6494,T1,T29
7104,3241,32,6,153,0,6162,219,227,145,446,T1,T22
7105,2956,135,19,854,159,2512,246,228,101,1492,T3,T13
7106,3040,59,28,90,-3,655,228,171,58,1296,T1,T29
7107,2936,1,12,30,6,1154,202,216,151,2329,T1,T29
7108,3416,232,8,726,148,3616,207,248,178,306,T3,T38
7109,3027,45,12,331,23,5171,223,214,123,4365,T1,T29
7110,3195,352,13,319,44,2954,197,218,158,726,T3,T22
7111,3208,4,11,60,2,2347,205,219,150,2563,T1,T29
7112,2397,51,21,30,-3,828,225,190,89,1148,T3,T10
7113,3143,317,12,376,74,258,188,230,181,1299,T1,T22
7114,2581,100,13,124,3,908,241,222,110,735,T1,T30
7115,2871,95,17,216,47,2408,245,213,92,2255,T1,T29
7116,2850,277,21,67,26,5247,158,238,218,4652,T1,T24
7117,3164,16,9,700,89,1645,212,222,146,2648,T3,T32
7118,2114,278,19,342,106,446,163,239,214,201,T4,T5
7119,3100,73,12,30,-8,4010,234,217,113,2940,T1,T29
7120,3067,38,14,379,15,1771,219,209,122,2643,T1,T29
7121,2052,316,14,0,0,361,182,227,185,324,T4,T3
7122,2970,121,16,503,27,2754,246,225,103,2457,T3,T26
7123,2802,221,10,0,0,3455,208,250,178,1822,T3,T32
7124,3029,310,23,547,197,553,150,217,203,1142,T1,T30
7125,3350,172,3,134,-17,4592,222,241,155,4338,T3,T23
7126,3084,79,12,474,-98,1717,236,217,110,1390,T1,T29
7127,2539,350,11,240,54,90,200,221,160,524,T4,T6
7128,3278,144,8,300,45,1706,232,239,139,1645,T1,T29
7129,3144,5,20,470,3,2190,190,196,139,1273,T3,T32
7130,2517,334,14,216,48,120,187,221,172,454,T4,T6
7131,3127,131,17,134,29,1682,245,229,106,3249,T3,T33
7132,2430,251,24,255,160,1237,159,248,221,579,T4,T1
7133,2620,104,14,234,50,757,242,222,107,2310,T1,T12
7134,3317,18,9,300,114,4799,213,221,144,240,T1,T39
7135,2639,54,18,391,69,808,228,198,97,2479,T1,T12
7136,2896,213,5,42,0,3288,216,244,165,1947,T1,T23
7137,3273,319,5,182,30,5581,206,235,168,446,T1,T38
7138,3253,102,10,0,0,1506,238,226,119,2858,T1,T38
7139,2341,42,26,30,20,1194,213,172,80,1065,T4,T10
7140,3004,225,2,892,32,5643,216,241,162,6110,T1,T29
7141,3188,274,19,722,76,3524,165,241,214,2081,T3,T31
7142,2978,315,6,180,13,1676,204,235,170,3422,T1,T23
7143,3240,160,13,351,49,5554,233,242,137,2948,T1,T29
7144,3123,52,13,726,253,2147,226,211,115,2737,T3,T24
7145,2988,116,8,513,69,5140,235,232,129,5515,T1,T12
7146,2776,253,17,175,67,2216,180,249,206,234,T3,T33
7147,2704,108,5,268,20,872,228,234,141,360,T3,T2
7148,3345,126,13,571,-17,564,242,231,115,541,T2,T32
7149,3058,296,19,342,76,1114,163,230,207,2336,T3,T22
7150,2837,50,17,295,52,1302,226,200,102,2624,T3,T33
7151,2889,155,10,300,-1,1848,231,241,141,1308,T3,T32
7152,2964,296,17,886,589,969,170,233,202,2256,T3,T32
7153,2959,207,2,30,-3,5267,218,241,160,2454,T1,T23
7154,3269,358,18,735,193,886,190,205,150,2132,T3,T33
7155,3024,194,10,309,42,5656,219,248,163,1929,T1,T29
7156,2955,148,3,60,-2,3885,224,239,151,1249,T1,T30
7157,2850,359,15,390,116,2546,197,212,151,781,T3,T24
7158,3109,156,6,85,9,3212,228,241,147,5360,T1,T30
7159,2667,146,14,382,13,1722,238,238,127,2336,T3,T2
7160,2873,96,18,67,-15,201,246,211,87,1091,T1,T29
7161,3297,336,6,30,4,1490,207,232,164,916,T1,T38
7162,3292,180,12,60,13,3624,224,247,154,1584,T3,T32
7163,2809,49,5,277,11,450,222,229,142,551,T1,T30
7164,3141,33,19,277,54,3121,213,196,112,1505,T3,T31
7165,3155,78,6,120,-10,4892,227,230,137,2185,T1,T22
7166,2463,34,5,541,193,918,219,228,145,1063,T4,T6
7167,3062,304,3,150,6,3401,210,238,166,598,T1,T22
7168,2842,45,10,242,43,1282,223,219,130,2215,T3,T11
7169,2566,42,6,30,0,1805,221,227,142,1914,T3,T17
7170,2989,5,8,283,51,1114,210,225,152,2251,T1,T29
7171,2774,283,4,255,22,2078,208,240,171,3637,T1,T12
7172,2992,37,14,830,194,2940,219,209,123,700,T3,T32
7173,2928,102,16,242,54,4414,245,217,96,3373,T1,T29
7174,2581,344,28,60,16,1634,152,184,163,1283,T3,T10
7175,2733,96,19,127,29,331,246,210,85,474,T1,T30
7176,2895,133,17,30,6,3853,245,230,108,2649,T1,T29
7177,2915,321,10,95,6,3543,193,230,176,2405,T1,T29
7178,2935,144,6,324,20,5072,229,239,143,2663,T1,T22
7179,3031,45,17,495,112,4632,222,201,107,3578,T1,T29
7180,2837,135,7,256,19,3596,232,237,137,6279,T1,T20
7181,3054,329,6,30,0,1680,207,233,165,3257,T3,T31
7182,3142,45,7,30,3,4950,222,225,138,2785,T1,T23
7183,3171,106,18,242,66,1142,248,215,88,2325,T1,T29
7184,2967,356,7,524,38,2232,209,227,157,2737,T3,T23
7185,2578,8,11,228,0,626,207,218,147,1224,T3,T11
7186,2979,287,10,661,-55,1510,193,240,187,1869,T3,T31
7187,2467,300,13,30,3,1209,184,235,191,886,T4,T10
7188,3229,102,12,666,35,3065,239,225,114,2989,T3,T32
7189,2356,348,25,120,37,875,166,192,158,1092,T4,T10
7190,2942,120,16,258,69,1530,245,225,104,1988,T3,T31
7191,2625,148,15,90,-30,2650,239,237,124,1884,T3,T11
7192,3214,59,7,30,0,2389,226,226,134,1140,T1,T23
7193,2932,78,14,242,49,5926,237,214,105,4420,T1,T20
7194,3103,10,18,85,12,4810,197,201,137,3048,T1,T29
7195,3052,45,9,655,72,1503,223,221,133,2572,T1,T29
7196,2662,40,11,335,-2,1368,221,215,127,807,T1,T29
7197,3170,66,5,30,2,4135,225,230,141,573,T3,T23
7198,2975,311,27,342,131,5783,137,210,207,4847,T1,T24
7199,2946,112,19,210,1,524,249,216,87,2644,T1,T29
7200,2784,102,12,85,15,853,240,224,111,2230,T3,T11
7201,2908,115,4,108,0,1411,227,236,144,1894,T1,T29
7202,3057,56,18,469,-6,4184,229,200,98,3124,T1,T29
7203,3084,262,21,700,267,1945,165,246,216,755,T3,T13
7204,3031,82,8,382,125,2733,232,225,126,1651,T3,T33
7205,2614,79,11,324,83,883,234,220,117,458,T1,T30
7206,3195,86,4,499,12,5381,225,233,144,2230,T1,T19
7207,2404,58,14,361,79,391,230,209,109,446,T4,T4
7208,2868,80,13,234,-46,430,237,215,107,1894,T1,T29
7209,3320,202,16,552,174,1230,211,253,172,4316,T2,T33
7210,2429,306,14,67,16,604,180,231,191,1677,T4,T10
7211,3101,221,13,256,-25,2424,204,252,183,485,T3,T32
7212,3387,188,13,162,15,4203,220,249,160,3437,T3,T33
7213,2982,12,14,108,20,4042,205,211,141,2227,T1,T30
7214,2798,231,37,212,138,1657,140,244,220,1475,T3,T4
7215,3054,147,14,170,-44,808,238,238,126,1434,T1,T23
7216,2946,226,26,297,105,966,175,253,205,295,T3,T33
7217,3225,95,15,391,98,674,243,217,99,845,T3,T31
7218,2822,84,11,313,87,1253,236,221,115,2761,T3,T11
7219,2957,93,16,42,5,603,243,215,97,2454,T1,T29
7220,3080,102,12,150,-12,6785,239,225,114,2856,T1,T30
7221,3152,330,18,330,92,1418,175,216,179,2375,T3,T32
7222,2862,138,7,0,0,3477,232,238,138,3433,T1,T23
7223,3146,131,10,67,6,1368,237,235,127,1250,T1,T29
7224,3140,249,23,234,18,4692,164,249,218,3208,T1,T29
7225,3209,249,4,268,25,604,211,242,170,1591,T3,T31
7226,3372,277,13,800,144,2190,183,242,198,1110,T3,T32
7227,3060,155,7,180,-7,1084,228,241,146,3132,T3,T33
7228,3105,180,3,85,10,4421,220,241,156,1549,T1,T22
7229,2620,145,16,30,-2,1273,241,236,119,849,T3,T2
7230,3011,71,17,30,13,4457,237,204,93,2642,T1,T29
7231,2655,102,10,335,8,1106,237,227,120,376,T1,T23
7232,2904,295,23,638,189,376,150,227,214,1706,T3,T4
7233,3043,315,17,702,26,1489,173,224,190,685,T3,T31
7234,2900,318,27,277,133,430,138,204,200,1116,T3,T33
7235,3382,295,17,234,114,5286,169,233,203,713,T1,T39
7236,3068,83,6,85,6,1064,228,230,137,1600,T2,T23
7237,2649,103,4,319,0,510,227,234,141,1370,T1,T12
7238,3128,170,13,190,30,2202,229,245,145,228,T3,T31
7239,3197,288,9,390,49,5937,195,239,184,2475,T1,T22
7240,3039,86,16,616,50,1415,241,212,97,2519,T1,T29
7241,2876,102,29,95,-47,360,253,187,40,2505,T1,T30
7242,2748,6,13,134,29,1507,203,214,147,2823,T1,T29
7243,2769,50,8,120,28,1800,224,223,134,2821,T1,T29
7244,3039,242,18,351,140,5368,183,252,204,774,T1,T29
7245,2112,25,30,212,159,283,190,162,93,376,T4,T10
7246,2887,68,27,150,72,150,235,174,53,1116,T1,T29
7247,3248,266,19,268,34,470,169,245,213,939,T2,T33
7248,2570,100,13,60,-7,872,242,221,107,865,T1,T30
7249,2975,161,17,30,-10,2379,235,242,131,1699,T3,T23
7250,3018,317,27,360,-85,1153,139,205,201,2888,T1,T29
7251,2984,116,28,459,157,1136,254,200,52,570,T1,T30
7252,3141,86,15,331,95,295,241,214,99,1415,T1,T22
7253,2702,73,10,30,5,1315,232,221,121,680,T3,T31
7254,2859,34,10,457,27,630,219,218,134,1310,T3,T11
7255,3165,331,10,283,-20,1209,197,228,170,769,T2,T24
7256,3087,253,22,391,61,3378,165,248,217,1511,T3,T13
7257,2991,88,14,42,3,2012,240,216,103,2866,T3,T23
7258,2955,25,15,210,34,2224,211,205,127,2131,T3,T22
7259,3318,85,8,511,36,2099,232,226,126,2322,T1,T38
7260,2962,71,9,67,7,3805,231,222,124,5161,T1,T29
7261,2965,180,4,277,46,5393,221,242,156,3446,T1,T29
7262,2857,47,9,212,11,1920,223,221,132,2701,T3,T26
7263,2878,347,18,175,50,4926,184,209,162,379,T1,T29
7264,2865,108,4,228,56,2201,226,235,144,2657,T1,T29
7265,2964,354,20,306,121,1781,183,202,153,2770,T3,T32
7266,3117,222,24,994,289,4334,182,254,199,1307,T3,T33
7267,1961,93,40,60,27,90,245,147,0,404,T4,T1
7268,2818,195,3,175,30,3208,219,241,159,6565,T1,T30
7269,2981,144,17,120,8,2658,242,235,116,1638,T3,T33
7270,2916,11,12,492,75,997,207,214,144,1376,T3,T33
7271,2941,29,6,0,0,4744,218,227,145,2099,T1,T23
7272,2369,87,14,30,-1,708,240,216,104,1077,T3,T4
7273,3258,193,12,366,47,3144,219,249,163,955,T3,T32
7274,3197,202,3,306,56,2588,218,241,160,947,T3,T32
7275,2963,17,9,957,197,2571,213,222,145,811,T3,T11
7276,3073,336,9,690,39,6292,199,227,167,3523,T1,T29
7277,2463,108,25,150,69,765,253,201,60,1230,T3,T4
7278,3001,193,14,417,75,5580,217,251,164,3121,T1,T29
7279,3311,184,14,671,109,2818,223,249,156,1168,T3,T33
7280,3284,99,24,90,2,1834,251,200,65,2876,T1,T39
7281,2938,69,12,85,5,2885,233,215,113,1382,T3,T20
7282,2636,1,24,0,0,1072,178,187,140,3219,T1,T20
7283,2567,140,18,60,9,1110,244,232,110,492,T1,T30
7284,2827,40,11,424,55,3340,221,216,128,6190,T1,T12
7285,2750,346,7,0,0,1860,207,229,161,2697,T1,T20
7286,3163,113,6,234,9,2465,231,234,136,926,T3,T32
7287,3261,19,20,335,99,807,201,194,124,1760,T2,T39
7288,2850,12,10,67,13,3787,210,219,146,6385,T1,T29
7289,2968,318,14,212,48,1595,182,226,184,1638,T3,T32
7290,3198,174,12,0,0,2818,227,246,150,2522,T1,T29
7291,2862,156,16,228,111,2010,236,240,130,819,T3,T13
7292,2743,92,13,360,114,865,240,220,109,955,T3,T33
7293,2959,349,23,85,21,2120,170,194,158,745,T1,T29
7294,2702,71,17,295,32,1282,237,204,93,1717,T1,T23
7295,2620,78,11,339,79,1006,234,220,116,3611,T1,T29
7296,2167,310,30,190,102,690,125,204,212,306,T4,T10
7297,2917,337,20,170,36,607,172,208,173,1650,T3,T24
7298,3148,42,12,150,44,2829,222,213,124,1423,T3,T23
7299,3427,128,31,330,108,2400,252,204,54,938,T3,T40
7300,2623,136,15,120,-32,2661,242,233,116,1919,T3,T11
7301,3194,2,6,218,7,3311,211,228,154,3478,T1,T23
7302,2889,327,17,85,20,1712,175,218,181,2338,T3,T23
7303,3236,65,10,153,21,4667,230,221,123,297,T1,T22
7304,3198,299,21,242,1,4118,156,227,209,417,T3,T24
7305,3144,176,23,350,39,2542,225,245,139,3397,T3,T33
7306,2926,63,8,497,-1,875,227,224,131,2266,T1,T12
7307,2773,82,14,134,9,1579,239,214,103,2021,T1,T29
7308,3000,2,16,192,43,4709,196,208,148,1025,T1,T29
7309,2655,5,5,30,-5,1989,213,230,154,1714,T1,T16
7310,2995,150,9,150,13,4889,232,240,139,5067,T1,T29
7311,2643,12,11,67,0,3448,209,217,145,2940,T3,T11
7312,3421,338,18,845,52,2430,177,211,171,1307,T3,T32
7313,2468,0,0,313,17,955,218,237,156,1008,T4,T6
7314,3210,252,27,853,289,3267,149,246,227,2592,T3,T27
7315,2572,5,5,134,22,256,213,230,154,1426,T1,T9
7316,3438,102,15,30,-6,1974,244,219,99,3190,T2,T35
7317,2304,22,31,295,34,853,185,159,94,295,T4,T10
7318,2727,62,9,402,19,1310,228,221,125,2227,T1,T29
7319,2864,0,5,457,66,2202,213,231,156,1846,T1,T12
7320,3089,125,6,175,32,3594,230,236,139,618,T1,T29
7321,3315,135,8,150,-6,1846,234,237,134,3181,T1,T38
7322,3064,308,8,339,54,1589,199,235,176,1527,T3,T23
7323,3497,146,15,319,134,3937,240,237,122,3788,T3,T33
7324,3194,80,9,192,46,5641,233,223,122,2183,T1,T29
7325,2932,300,23,42,2,2226,149,224,212,1772,T3,T33
7326,2989,5,14,437,-42,977,201,211,147,1972,T3,T32
7327,2903,159,4,277,50,3308,224,240,151,2592,T1,T12
7328,3330,300,8,309,62,3192,199,237,178,1848,T1,T38
7329,2998,44,14,604,46,1148,222,210,119,2270,T1,T29
7330,3073,36,20,120,12,1213,215,193,106,1445,T3,T31
7331,3217,45,9,134,12,5958,223,220,131,741,T1,T23
7332,2886,198,3,366,59,1087,218,242,160,2580,T3,T33
7333,2728,63,3,182,12,1320,222,233,146,1947,T1,T12
7334,3272,210,15,362,39,2229,207,253,178,1146,T1,T29
7335,3321,289,11,644,40,3580,188,239,191,1451,T1,T39
7336,3094,231,37,626,297,2316,137,243,220,1236,T3,T13
7337,2613,198,13,30,2,2084,216,251,167,1249,T3,T17
7338,2982,159,14,120,20,866,234,242,134,216,T3,T32
7339,2326,56,21,201,110,674,228,191,86,1063,T4,T6
7340,2960,88,12,228,10,2162,238,220,112,2474,T3,T31
7341,2824,90,9,212,82,3636,235,225,121,5715,T1,T12
7342,2789,267,32,247,143,983,121,233,240,1602,T3,T13
7343,3187,288,20,30,11,4952,162,234,211,811,T1,T23
7344,3158,162,19,120,0,2329,235,241,129,1495,T3,T27
7345,3168,351,12,812,-6,4170,198,219,159,3915,T1,T29
7346,2815,80,13,541,85,2916,237,217,109,1731,T3,T10
7347,3032,18,15,424,173,1343,207,207,134,3444,T3,T24
7348,3197,329,11,696,60,1986,194,227,173,553,T3,T32
7349,2579,92,5,323,33,30,229,231,137,6047,T1,T29
7350,3085,257,17,564,80,6004,178,248,207,1626,T1,T30
7351,2935,164,16,60,9,2255,233,243,135,2904,T3,T26
7352,3099,338,4,258,6,5332,210,233,162,1252,T1,T29
7353,2722,148,27,127,68,2190,243,226,93,2630,T1,T30
7354,2965,306,9,42,0,4860,196,235,179,5640,T1,T19
7355,3224,315,0,366,11,6127,217,237,157,1052,T1,T22
7356,2851,7,11,474,75,2399,207,218,148,2210,T1,T29
7357,2297,110,22,190,30,256,251,211,77,949,T4,T3
7358,2990,74,12,210,34,4362,234,217,114,832,T1,T29
7359,3095,24,3,228,24,1670,218,233,152,1598,T1,T29
7360,2483,14,15,30,8,560,205,208,137,832,T3,T20
7361,2659,34,12,240,34,283,218,213,129,400,T3,T11
7362,2419,43,20,170,14,789,220,192,99,1057,T4,T10
7363,3102,336,19,598,100,3552,175,211,173,1731,T3,T39
7364,3003,173,12,240,22,1770,227,246,149,1481,T1,T29
7365,2979,170,17,664,-41,1063,230,245,140,1544,T3,T32
7366,3042,335,7,216,22,1418,205,231,165,930,T3,T32
7367,3020,9,5,485,88,2972,215,230,153,1261,T3,T31
7368,3103,127,20,295,47,4082,248,223,94,598,T1,T30
7369,3020,69,7,212,34,497,228,226,131,1425,T3,T32
7370,3136,32,20,450,-38,1290,211,193,111,1112,T1,T29
7371,3140,28,16,607,24,2072,212,205,125,3288,T3,T31
7372,2991,286,12,162,4,3967,185,239,194,671,T1,T29
7373,3309,8,19,42,11,4054,194,198,138,1041,T1,T40
7374,3027,119,17,150,-7,973,247,223,99,2848,T3,T33
7375,2083,270,32,30,19,450,123,232,239,300,T4,T10
7376,2731,5,11,258,14,1871,206,219,150,3645,T1,T12
7377,3101,103,4,242,30,1914,227,234,141,2097,T1,T29
7378,3197,133,33,134,58,3004,251,204,53,3334,T1,T29
7379,2999,334,25,484,156,499,154,198,178,1463,T1,T30
7380,2762,126,9,85,6,1772,235,234,130,1761,T1,T12
7381,3287,292,22,339,91,474,152,229,215,598,T2,T33
7382,3097,273,15,162,28,1471,178,243,203,1950,T3,T23
7383,2408,84,9,516,88,612,233,225,123,1172,T4,T3
7384,2909,69,14,361,36,3261,234,211,106,2746,T1,T29
7385,3093,67,20,180,52,997,236,196,84,1485,T3,T33
7386,3128,240,8,150,23,1112,206,247,179,1429,T3,T23
7387,2786,117,14,212,16,2072,244,226,108,1273,T1,T12
7388,2922,25,25,60,3,474,199,179,106,1687,T3,T24
7389,3413,27,8,636,214,732,217,223,142,841,T2,T40
7390,2353,277,24,228,83,1170,150,237,223,277,T4,T10
7391,2918,164,10,497,59,2594,229,243,146,1973,T3,T26
7392,2859,333,26,120,36,2780,152,197,179,2053,T1,T29
7393,3015,20,23,361,137,2044,198,186,117,2439,T3,T24
7394,3121,0,9,408,75,5060,206,222,154,726,T1,T29
7395,2745,84,9,30,-4,693,233,225,123,2174,T1,T20
7396,3181,11,8,85,6,1691,212,224,150,371,T1,T23
7397,2965,335,14,42,6,4783,188,221,172,5595,T1,T19
7398,3054,209,8,446,-25,5891,214,248,169,2858,T1,T29
7399,3235,35,10,256,40,4500,219,218,134,1565,T1,T23
7400,3305,315,2,351,40,5738,213,237,162,582,T1,T22
7401,3176,56,3,60,2,5047,222,232,146,2359,T1,T29
7402,2382,46,15,234,65,335,223,206,112,579,T4,T4
7403,2965,330,18,376,45,2913,175,216,179,408,T3,T33
7404,3367,37,14,484,128,3181,219,208,122,2253,T3,T39
7405,2703,117,8,351,97,2391,235,232,129,931,T3,T2
7406,3340,7,10,655,212,1209,208,220,149,2342,T3,T32
7407,3023,28,17,876,204,1253,211,202,123,2520,T3,T32
7408,3237,114,9,319,65,1825,236,231,125,1415,T2,T33
7409,2874,56,10,30,1,658,227,218,124,1728,T3,T33
7410,3593,21,15,725,181,2790,208,206,132,1463,T1,T40
7411,3183,172,28,480,-49,2056,226,240,127,1254,T1,T29
7412,3155,315,8,268,18,1978,200,234,174,819,T3,T23
7413,2960,303,20,256,52,1857,162,227,204,966,T1,T29
7414,2668,49,5,90,21,1510,222,229,143,6276,T1,T12
7415,2847,35,11,0,0,300,219,215,130,150,T3,T32
7416,2903,309,6,0,0,2391,203,236,172,201,T3,T23
7417,2451,111,12,42,7,418,240,227,116,1332,T4,T6
7418,2889,173,13,270,95,1087,228,246,147,2911,T3,T11
7419,2509,40,8,30,-4,1354,221,223,137,1261,T3,T17
7420,2623,49,14,95,23,655,225,209,115,1302,T3,T10
7421,3047,72,12,330,56,5611,233,217,114,4965,T1,T29
7422,3080,45,5,30,2,3405,222,228,142,1218,T1,T23
7423,3100,77,9,323,-82,1565,232,224,125,1302,T1,T29
